Key	Item Type	Publication Year	Holiday	latitude	longitude	Author	Title	Publication Title	ISBN	ISSN	DOI	Url	Abstract Note	Date	Date Added	Date Modified	Access Date	Pages	Num Pages	Issue	Volume	Number Of Volumes	Journal Abbreviation	Short Title	Series	Series Number	Series Text	Series Title	Publisher	Place	Language	Rights	Type	Archive	Archive Location	Library Catalog	Call Number	Extra	Notes	File Attachments	Link Attachments	Manual Tags	Automatic Tags	Editor	Series Editor	Translator	Contributor	Attorney Agent	Book Author	Cast Member	Commenter	Composer	Cosponsor	Counsel	Interviewer	Producer	Recipient	Reviewed Author	Scriptwriter	Words By	Guest	Number	Edition	Running Time	Scale	Medium	Artwork Size	Filing Date	Application Number	Assignee	Issuing Authority	Country	Meeting Name	Conference Name	Court	References	Reporter	Legal Status	Priority Numbers	Programming Language	Version	System	Code	Code Number	Section	Session	Committee	History	Legislative Body
J628CGQX	newspaperArticle	1846	Passover	38.907192	-77.036871		[Passover Notice]	The Columbian Fountain		2381-0203		http://chroniclingamerica.loc.gov/lccn/sn82014769/1846-04-18/ed-1/seq-2/#date1=1836&index=7&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=7		1846-04-18	6/19/16 22:13	6/20/16 17:38	6/19/16 22:13													"Washington, D.C."	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1846_The Columbian fountain.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/MSFICM27/seq-2.html			Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.																																														
U33E22QC	newspaperArticle	1859	Passover	38.804836	-77.046921		The Hebrew Passover	Alexandria Gazette		1946-6153		http://chroniclingamerica.loc.gov/lccn/sn85025007/1859-04-22/ed-1/seq-3/#date1=1836&index=13&date2=1865&searchType=advanced&language=&sequence=0&words=Passover+passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=7		1859-04-22	6/19/16 22:46	6/19/16 22:47	6/19/16 22:46													"Alexandria, Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1859_Alexandria gazette.pdf; /Users/lauranewmaneckstein/Documents/Zotero/1859_The Hebrew Passover.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/EUB2VDSZ/seq-3.html			Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236																																														
33BNTNZI	newspaperArticle	1861	Passover	39.290385	-76.612189		Sealing the Flour for the Passover	The Daily Exchange		2378-0509		http://chroniclingamerica.loc.gov/lccn/sn83009573/1861-03-16/ed-1/seq-1/#date1=1836&index=14&date2=1865&searchType=advanced&language=&sequence=0&words=PASSOVER+Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=7		1861-03-16	6/19/16 22:47	6/19/16 22:48	6/19/16 22:47													"Baltimore, Maryland"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1861_Sealing the Flour for the Passover.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/RNBNUMGP/seq-1.html			Baltimore (Md.)--Newspapers.; Maryland--Baltimore.--fast--(OCoLC)fst01204292																																														
VJQKNEST	newspaperArticle	1853	Passover	40.063962	-80.720915		Unleavened Bread	Wheeling Daily Intelligencer		2333-858X		http://chroniclingamerica.loc.gov/lccn/sn86092535/1853-03-22/ed-1/seq-2/#date1=1836&index=15&date2=1865&searchType=advanced&language=&sequence=0&words=PaSSOVER+Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=7		1853-03-22	6/19/16 22:48	6/19/16 22:49	6/19/16 22:48													"Wheeling, West Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1853_Wheeling daily intelligencer.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/8KSFZAI5/seq-2.html			Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.																																														
CJP5BFET	newspaperArticle	1855	Passover	40.063962	-80.720915		The Jewish Passover	Wheeling Daily Intelligencer		2333-858X		http://chroniclingamerica.loc.gov/lccn/sn86092535/1855-04-10/ed-1/seq-2/#date1=1836&index=16&date2=1865&searchType=advanced&language=&sequence=0&words=Passover+passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=7		1855-04-10	6/19/16 22:49	6/19/16 22:50	6/19/16 22:49													"Wheeling, West Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1855_The Jewish Passover.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/Z3RT9P8I/seq-2.html			Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.																																														
X9TKQIDW	newspaperArticle	1865	Passover	40.712784	-74.005941		How the News was Recieved in the Jewish Synagogues	The New York Herald		None		http://chroniclingamerica.loc.gov/lccn/sn83030313/1865-04-16/ed-1/seq-8/#date1=1836&index=13&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=26		1865-04-16	6/20/16 3:52	6/20/16 3:53	6/20/16 3:52	8												"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1865_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/TGJUN9ZG/seq-8.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
NC44XPFJ	newspaperArticle	1844	Passover	39.768403	-86.158068		Jews' Passover	Indiana State Sentinel		2332-094X		http://chroniclingamerica.loc.gov/lccn/sn82015677/1844-04-18/ed-1/seq-3/#date1=1836&index=17&date2=1865&searchType=advanced&language=&sequence=0&words=Passover+passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=7		1844-04-18	6/19/16 22:50	6/19/16 22:50	6/19/16 22:50													"Indianapolis, Indiana"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1844_Indiana State sentinel.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/ACHIFD58/seq-3.html			Indiana--Indianapolis.--fast--(OCoLC)fst01205182; Indianapolis (Ind.)--Newspapers.																																														
923QHBR8	newspaperArticle	1857	Passover	36.162664	-86.781602		The Jewish Passover	Nashville Union and American		2166-7659		http://chroniclingamerica.loc.gov/lccn/sn85038518/1857-04-01/ed-1/seq-2/#date1=1836&index=18&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=7		1857-04-01	6/19/16 22:51	6/20/16 17:30	6/19/16 22:51													"Nashville, Tennessee"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1857_Nashville union and American_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/GAXNQVTI/seq-2.html			Davidson County (Tenn.)--Newspapers.; Nashville (Tenn.)--Newspapers.; Tennessee--Davidson County.--fast--(OCoLC)fst01205346; Tennessee--Nashville.--fast--(OCoLC)fst01204195																																														
GSJEMDIC	newspaperArticle	1861	Passover	39.961176	-82.998794		The Fast of the Passover	Daily Ohio Statesman		2330-6084		http://chroniclingamerica.loc.gov/lccn/sn84028645/1861-03-30/ed-1/seq-2/#date1=1836&index=2&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=8		1861-03-30	6/19/16 22:53	6/19/16 22:54	6/19/16 22:53													"Columbus, Ohio"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1861_Daily Ohio statesman.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/8BVJZBAH/seq-2.html			Columbus (Ohio)--Newspapers.; Franklin County (Ohio)--Newspapers.; Ohio--Columbus.--fast--(OCoLC)fst01205076; Ohio--Franklin County.--fast--(OCoLC)fst01209686																																														
TX37I5SP	newspaperArticle	1855	Passover	44.260059	-72.575387		The Jewish Passover	Vermont Watchman and State Journal		1052-7419		http://chroniclingamerica.loc.gov/lccn/sn84023200/1855-04-27/ed-1/seq-1/#date1=1836&index=3&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=8		1855-04-27	6/19/16 22:54	6/19/16 22:55	6/19/16 22:54													"Montpelier, Vermont"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1855_Vermont watchman and State journal.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/C73NSC68/seq-1.html			Montpelier (Vt.)--Newspapers.; Vermont.--fast--(OCoLC)fst01204305; Vermont--Montpelier.--fast--(OCoLC)fst01208013; Vermont--Newspapers.; Vermont--Washington County.--fast--(OCoLC)fst01221123; Washington County (Vt.)--Newspapers.																																														
AIWUMJKJ	newspaperArticle	1858	Passover	38.907192	-77.036871		The Present Week	Evening Star		2331-9968		http://chroniclingamerica.loc.gov/lccn/sn83045462/1858-04-01/ed-1/seq-3/#date1=1836&index=6&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=8		1858-04-01	6/19/16 22:56	6/20/16 17:49	6/19/16 22:56													"Washington, D.C."	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1858_Evening star.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/5E7EN7CG/seq-3.html			Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.																																														
7ZHCG6QR	newspaperArticle	1862	Passover	40.712784	-74.005941		Western Sanitary Comission	The New York Herald		None		http://chroniclingamerica.loc.gov/lccn/sn83030313/1862-04-17/ed-1/seq-3/#date1=1836&index=15&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=26		1862-04-17	6/20/16 3:53	6/20/16 3:54	6/20/16 3:53	3												"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1862_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/V2IPJUG6/seq-3.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
